1.000 0.901 2.000000 2.000000 2.000000,1
12.042 0.571 0.664364 0.747409 0.000000,-1 
10.296 0.628 0.777029 0.874157 4.000000,1 
17.720 0.628 0.338600 0.959366 0.000000,-1 
26.926 0.335 0.705642 0.928477 8.000000,-1 
30.000 0.294 0.066667 1.000000 19.000000,-1 
14.560 0.621 0.343401 0.961524 1.000000,-1 
8.602 0.604 1.162476 0.813733 6.000000,1 
16.125 0.406 1.736486 0.744208 12.000000,-1 
4.123 0.743 0.970143 1.940285 8.000000,1
20.025 0.413 1.098628 0.049938 0.000000,1
12.728 0.442 0.864242 0.785674 10.000000,1
20.396 0.565 0.490290 0.980581 1.000000,1
21.541 0.487 0.510662 0.928477 2.000000,1
20.000 0.377 0.850000 0.800000 4.000000,1
47.011 -0.158 0.935958 0.957230 45.000000,1
13.342 0.580 1.873829 0.224860 0.000000,1
13.153 0.613 1.368515 0.152057 0.000000,1
11.000 0.665 1.636364 0.000000 0.000000,1
2.236 0.932 0.894427 0.894427 0.000000,1
7.280 0.624 1.098885 0.412082 3.000000,1
12.530 0.639 0.478852 0.877896 1.000000,-1 
16.492 0.622 0.303170 0.970143 0.000000,-1 
18.385 0.477 0.435143 0.924678 5.000000,-1 
17.088 0.462 0.526685 0.936329 8.000000,-1 
19.647 0.376 0.458088 0.967075 15.000000,-1 
24.166 0.371 0.662085 0.910366 1.000000,-1 
14.422 0.417 1.594763 0.624038 9.000000,-1
9.055 0.692 1.104315 0.110432 1.000000,1 
2.828 0.712 2.474874 5.303301 15.000000,1
3.606 0.777 1.109400 0.554700 0.000000,1
15.232 0.619 0.656532 0.919145 2.000000,-1 
22.023 0.500 0.181631 0.998969 8.000000,-1 
29.069 0.239 0.137604 0.997630 22.000000,-1 
35.468 -0.043 0.422913 0.930408 26.000000,-1 
1.000 0.979 0.000000 1.000000 0.000000,1
0.000 0.940 1.000000 1.000000 1.000000,1
1.000 0.974 1.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1 
0.000 0.921 3.000000 1.000000 1.000000,1
6.403 0.759 0.937043 0.780869 0.000000,1
4.472 0.852 0.894427 0.894427 1.000000,1
12.806 0.469 0.937043 0.624695 1.000000,-1 
16.125 0.521 0.496139 0.868243 2.000000,-1 
29.428 0.383 0.271851 0.985460 6.000000,-1 
32.650 -0.078 1.286384 1.286384 42.000000,-1
12.166 0.750 0.246598 0.986394 3.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1 
2.828 0.866 1.060660 0.707107 2.000000,1
8.000 0.701 1.125000 0.125000 1.000000,1
7.000 0.612 1.714286 1.428571 10.000000,1 
14.142 0.409 1.484924 0.212132 3.000000,1
12.166 0.548 1.150793 0.246598 3.000000,1
5.385 0.669 0.928477 0.928477 5.000000,1 
6.083 0.662 0.986394 0.657596 4.000000,1
4.123 0.745 1.697749 0.242536 1.000000,1 
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 0.883 2.000000 3.000000 3.000000,1 
3.606 0.776 1.664101 0.832050 1.000000,1
5.099 0.590 1.961161 0.980581 2.000000,1 
12.649 0.651 0.711512 0.948683 8.000000,-1 
16.553 0.601 0.724947 0.906183 8.000000,-1 
20.125 0.499 0.894427 0.894427 14.000000,-1 
52.802 0.098 0.473471 0.909065 17.000000,-1 
10.630 0.559 1.599225 1.034793 11.000000,1 
13.454 0.637 1.189271 0.743294 3.000000,-1 
12.369 0.745 0.323381 0.970143 1.000000,1 
14.560 0.641 0.412082 0.961524 3.000000,-1 
5.385 0.805 1.299867 0.371391 2.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.414 0.933 1.414214 1.414214 2.000000,1
12.042 0.441 1.162637 0.083045 0.000000,1
17.029 0.309 1.526773 0.176166 3.000000,1
3.162 0.858 1.897367 0.632456 2.000000,1 
2.236 0.882 1.341641 2.236068 5.000000,1
15.264 0.649 1.048195 0.851658 2.000000,-1 
30.414 0.406 1.085033 0.887755 5.000000,-1 
56.754 0.100 0.387639 0.969097 10.000000,-1
0.000 0.977 0.000000 1.000000 1.000000,1
2.000 0.883 1.500000 0.000000 0.000000,1
2.828 0.867 1.060660 0.707107 1.000000,1
14.036 0.510 0.142494 1.068706 15.000000,-1 
14.000 0.305 0.142857 2.857143 40.000000,-1 
38.013 0.387 0.131533 0.999654 2.000000,-1 
3.162 0.903 0.316228 0.948683 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.934 1.000000 1.000000 0.000000,1 
1.000 0.848 4.000000 1.000000 1.000000,1
1.414 0.935 0.707107 0.707107 0.000000,1
16.763 0.626 0.477240 0.954480 0.000000,-1 
38.013 0.124 0.210453 0.999654 29.000000,-1 
38.118 0.237 0.209873 0.996898 11.000000,-1
6.708 0.853 1.341641 0.447214 0.000000,1
10.770 0.663 1.021324 0.371391 2.000000,1 
22.804 0.658 0.526235 0.964764 0.000000,-1 
23.537 0.679 0.254916 0.977176 0.000000,-1 
17.464 0.704 0.343559 0.973417 0.000000,1 
9.487 0.817 0.316228 0.948683 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
3.162 0.778 1.897367 2.529822 8.000000,1
9.055 0.624 1.325178 0.110432 1.000000,1 
16.492 0.365 1.333946 0.242536 3.000000,-1 
12.649 0.460 1.106797 0.316228 2.000000,-1 
22.204 0.378 1.441208 0.585491 0.000000,-1 
23.324 0.533 1.071866 0.857493 1.000000,-1 
23.601 0.504 1.313512 0.805056 2.000000,-1 
30.083 0.493 0.465376 0.963993 2.000000,-1 
16.279 0.581 1.167161 0.675725 3.000000,-1 
4.000 0.874 0.500000 1.000000 2.000000,1
1.000 0.979 0.000000 1.000000 0.000000,1 
1.000 0.979 0.000000 1.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
3.606 0.748 2.773501 0.832050 0.000000,1 
15.264 0.634 0.720634 0.851658 3.000000,-1 
23.854 0.512 0.712677 0.838444 1.000000,-1 
11.180 0.651 1.520526 0.894427 2.000000,-1 
27.019 0.406 0.777245 0.629198 3.000000,-1 
28.601 0.351 1.013961 0.594391 6.000000,-1 
21.471 0.509 0.512321 0.884918 4.000000,-1
1.000 0.978 1.000000 0.000000 0.000000,1 
1.000 0.958 0.000000 1.000000 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.980 1.000000 0.000000 0.000000,1 
1.000 0.933 1.000000 6.000000 6.000000,1
6.083 0.739 1.150793 0.164399 1.000000,1 
2.236 0.887 1.788854 0.447214 0.000000,1
6.708 0.817 1.043498 0.894427 0.000000,1 
8.062 0.813 0.620174 0.868243 0.000000,1
14.765 0.640 0.677285 0.880471 5.000000,-1 
20.518 0.503 1.169688 0.682318 0.000000,-1 
13.342 0.604 1.199251 0.974391 5.000000,-1 
43.081 0.342 0.533874 0.928477 3.000000,-1 
21.954 0.491 0.956524 0.501036 2.000000,-1 
11.402 0.723 1.490999 0.263117 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1 
0.000 0.968 1.000000 1.000000 1.000000,1 
0.000 0.984 1.000000 0.000000 0.000000,1
1.000 0.988 1.000000 0.000000 0.000000,1 
0.000 0.984 1.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1 
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.973 1.000000 0.000000 0.000000,1 
2.236 0.909 0.447214 0.894427 2.000000,1 
2.000 0.906 1.000000 1.000000 2.000000,1
7.211 0.719 1.525426 0.554700 1.000000,1
7.616 0.836 0.525226 0.919145 1.000000,1 
25.000 0.556 0.360000 0.960000 2.000000,-1 
30.364 0.403 0.724531 0.955064 1.000000,-1 
18.358 0.525 1.252890 0.490261 2.000000,-1 
11.314 0.674 0.795495 0.707107 3.000000,-1 
7.071 0.833 0.282843 0.989949 4.000000,1
1.000 0.976 2.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
5.099 0.747 0.980581 1.765045 9.000000,1 
1.414 0.859 1.414214 5.656854 8.000000,1
5.657 0.802 0.707107 0.707107 2.000000,1 
1.414 0.910 2.121320 0.707107 0.000000,1
8.944 0.611 1.006231 0.447214 4.000000,1 
12.806 0.528 0.702782 0.780869 9.000000,-1 
21.541 0.537 0.603510 0.928477 1.000000,-1 
27.295 0.391 0.696106 0.879292 3.000000,-1 
40.249 0.155 0.596285 0.894427 5.000000,-1 
48.384 0.192 0.558037 0.950730 1.000000,-1
20.000 0.649 0.050000 1.000000 2.000000,-1 
4.472 0.821 0.894427 0.894427 3.000000,1 
19.313 0.509 1.656897 0.362446 1.000000,-1 
2.236 0.909 1.341641 0.894427 2.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 0.978 0.000000 1.000000 1.000000,1
1.414 0.934 1.414214 0.707107 1.000000,1
2.236 0.926 0.447214 0.894427 0.000000,1
6.403 0.720 1.561738 1.093216 7.000000,1 
17.889 0.594 0.950329 0.894427 1.000000,-1 
26.627 0.345 0.901339 0.826227 12.000000,-1
0.000 1.000 0.000000 0.000000 0.000000,1
1.414 0.747 5.656854 1.414214 2.000000,1
7.616 0.716 0.919145 0.393919 1.000000,1 
10.630 0.654 1.411081 0.752577 4.000000,1 
26.077 0.460 0.920358 0.843661 1.000000,-1 
36.359 0.145 0.935111 0.852601 28.000000,-1 
38.626 0.196 0.362446 0.932005 20.000000,-1
0.000 1.000 0.000000 0.000000 0.000000,1 
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.942 2.000000 1.000000 1.000000,1
1.414 0.912 1.414214 0.707107 1.000000,1 
5.000 0.790 1.400000 0.200000 1.000000,1
4.123 0.889 0.727607 0.970143 1.000000,1 
14.318 0.604 1.047645 0.907959 1.000000,-1 
30.364 0.467 0.559865 0.955064 2.000000,-1 
29.017 0.299 0.379085 0.999406 17.000000,-1
1.414 0.974 0.707107 0.707107 0.000000,1 
0.000 0.986 0.000000 1.000000 1.000000,1 
1.000 0.986 1.000000 0.000000 0.000000,1 
1.414 0.934 2.121320 0.707107 0.000000,1
1.000 0.916 1.000000 2.000000 2.000000,1
10.440 0.599 0.957826 0.287348 1.000000,1 
28.425 0.325 1.547915 0.633238 1.000000,-1 
34.015 0.468 0.146995 0.999568 8.000000,-1 
12.042 0.442 0.664364 2.491364 30.000000,-1 
34.132 0.533 0.175788 0.996130 0.000000,-1 
10.296 0.695 0.679900 0.874157 5.000000,1 
3.000 0.804 0.000000 2.666667 8.000000,1
1.000 0.972 1.000000 1.000000 1.000000,1 
4.000 0.913 0.250000 1.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1 
3.606 0.877 0.554700 0.832050 3.000000,1
8.062 0.687 1.116313 0.496139 4.000000,1
3.162 0.863 1.264911 0.316228 0.000000,1 
10.050 0.572 1.492556 0.199007 2.000000,1
16.279 0.494 0.737154 0.737154 2.000000,-1 
20.396 0.602 0.441261 0.980581 1.000000,-1 
27.000 0.265 0.592593 1.000000 16.000000,-1 
42.154 0.143 0.545612 0.925169 14.000000,-1 
25.298 0.451 0.316228 0.948683 22.000000,-1 
11.705 0.775 0.598050 0.939793 5.000000,1
24.021 0.674 0.124892 0.999133 3.000000,-1
1.000 0.975 1.000000 1.000000 1.000000,1 
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 0.981 1.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 0.973 1.000000 0.000000 0.000000,1 
0.000 0.973 1.000000 0.000000 0.000000,1
5.099 0.875 0.392232 0.980581 0.000000,1
3.606 0.805 1.109400 2.496151 9.000000,1
7.071 0.769 1.272792 0.141421 0.000000,1
6.000 0.827 1.500000 0.000000 0.000000,1 
12.042 0.664 1.162637 0.083045 0.000000,1
11.705 0.692 1.110665 0.341743 0.000000,1
11.180 0.699 1.431084 0.178885 1.000000,1
2.000 0.821 5.000000 0.000000 0.000000,1
3.162 0.945 0.632456 0.948683 2.000000,1
10.817 0.743 0.554700 1.016950 11.000000,1 
24.739 0.650 0.282958 0.970143 2.000000,-1 
33.541 0.521 0.387585 0.983870 4.000000,-1 
21.000 0.609 0.238095 1.000000 6.000000,-1
1.000 0.854 2.000000 6.000000 6.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.971 1.000000 1.000000 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
2.000 0.928 2.500000 1.000000 2.000000,1
1.000 0.977 0.000000 1.000000 1.000000,1
1.414 0.912 2.828427 0.707107 1.000000,1 
3.162 0.798 2.846050 1.897367 6.000000,1
21.095 0.751 0.189618 0.995495 0.000000,1 
16.031 0.722 0.374270 0.998053 3.000000,1 
17.117 0.752 0.292103 0.993151 3.000000,1
5.385 0.890 0.742781 0.928477 1.000000,1
14.142 0.600 0.777817 0.989949 9.000000,-1 
28.160 0.570 0.142044 0.994309 6.000000,-1 
17.720 0.584 0.507899 0.959366 4.000000,-1 
22.136 0.424 0.451754 0.948683 7.000000,-1 
2.236 0.897 2.236068 0.894427 0.000000,1
0.000 0.972 1.000000 1.000000 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 0.975 1.000000 0.000000 0.000000,1 
1.000 0.975 1.000000 0.000000 0.000000,1
15.232 0.559 0.590879 0.919145 4.000000,-1 
18.028 0.636 0.110940 0.998460 4.000000,-1 
14.318 0.456 0.349215 1.187332 17.000000,-1 
32.388 0.167 0.401380 0.988012 18.000000,-1 
13.601 0.550 0.661693 0.808736 3.000000,-1
10.050 0.788 1.194045 0.099504 0.000000,1
3.162 0.783 1.581139 4.427189 14.000000,1 
5.000 0.862 0.200000 1.200000 6.000000,1
11.402 0.645 0.877058 0.789352 1.000000,1
5.385 0.725 1.299867 1.299867 7.000000,1
1.414 0.940 0.707107 1.414214 2.000000,1
9.487 0.765 0.527046 0.948683 1.000000,1 
18.682 0.567 0.321173 0.963518 3.000000,-1 
32.558 0.185 0.245718 0.982872 22.000000,-1 
40.804 0.009 0.465636 0.955779 20.000000,-1 
3.162 0.879 0.632456 0.948683 2.000000,1 
1.000 0.945 1.000000 1.000000 1.000000,1
12.042 0.728 1.245682 0.083045 0.000000,1
11.402 0.658 1.227881 0.263117 1.000000,1
8.062 0.781 1.240347 0.124035 1.000000,1
29.120 0.518 0.377742 0.961524 2.000000,-1 
15.620 0.424 1.088313 1.088313 17.000000,-1 
11.180 0.562 1.431084 0.447214 2.000000,-1 
6.325 0.532 1.739253 2.529822 16.000000,1 
0.000 0.900 1.000000 5.000000 5.000000,1
1.000 0.975 1.000000 0.000000 0.000000,1
0.000 0.984 0.000000 1.000000 1.000000,1
1.414 0.936 1.414214 0.707107 1.000000,1
6.403 0.714 1.561738 0.624695 0.000000,1
2.828 0.886 1.060660 0.707107 0.000000,1 
1.000 0.951 1.000000 0.000000 0.000000,1
6.325 0.748 1.423025 0.316228 2.000000,1
2.000 0.877 1.500000 0.500000 1.000000,1
5.385 0.774 1.299867 0.371391 0.000000,1
8.544 0.795 0.585206 0.936329 2.000000,1
14.000 0.658 0.571429 1.000000 0.000000,-1 
21.095 0.532 0.474045 0.995495 4.000000,-1 
24.515 0.506 0.367118 0.978980 2.000000,-1 
11.402 0.586 1.140175 0.613941 5.000000,-1 
11.402 0.512 1.666410 1.052470 12.000000,-1 
3.606 0.655 1.109400 4.437602 16.000000,1
0.000 0.959 1.000000 1.000000 1.000000,1
1.000 0.983 1.000000 0.000000 0.000000,1
0.000 0.983 1.000000 0.000000 0.000000,1
1.000 0.978 0.000000 1.000000 1.000000,1 
0.000 1.000 0.000000 0.000000 0.000000,1
8.062 0.805 0.248069 0.992278 2.000000,1
1.414 0.899 0.707107 2.828427 4.000000,1
4.000 0.824 1.500000 0.500000 2.000000,1
13.416 0.475 1.192570 0.447214 6.000000,-1 
17.692 0.499 1.300037 0.678280 2.000000,-1 
26.401 0.424 1.060576 0.795432 3.000000,-1 
20.000 0.556 1.100000 0.800000 2.000000,-1 
34.438 0.343 0.551711 0.900159 1.000000,-1
3.162 0.785 1.264911 1.897367 6.000000,1
1.000 0.973 0.000000 1.000000 0.000000,1
0.000 0.965 1.000000 1.000000 1.000000,1
1.000 0.973 0.000000 1.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
13.153 0.597 1.216457 0.152057 1.000000,1
15.524 0.520 1.030651 0.257663 0.000000,1
20.025 0.467 1.248440 0.049938 0.000000,1
12.000 0.666 1.083333 0.083333 1.000000,1
8.062 0.750 1.364382 0.124035 0.000000,1
5.000 0.871 1.400000 0.600000 0.000000,1 
11.045 0.674 1.176965 0.090536 0.000000,1
15.000 0.581 1.266667 0.066667 1.000000,1
5.831 0.838 0.857493 0.514496 0.000000,1
7.616 0.813 0.525226 0.919145 6.000000,1 
13.601 0.667 1.176343 0.808736 1.000000,-1
15.652 0.678 0.702764 0.894427 1.000000,-1 
21.378 0.519 0.654892 0.982339 13.000000,-1 
10.630 0.547 1.128865 1.411081 15.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 0.981 0.000000 1.000000 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.984 0.000000 1.000000 0.000000,1
2.000 0.898 1.500000 0.500000 1.000000,1
1.000 0.960 1.000000 0.000000 0.000000,1
2.000 0.931 1.000000 0.000000 0.000000,1
1.000 0.924 2.000000 1.000000 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
4.472 0.848 0.447214 0.894427 0.000000,1
3.162 0.853 0.948683 0.316228 1.000000,1
16.125 0.591 0.558156 0.868243 1.000000,-1 
19.209 0.491 0.780869 0.780869 2.000000,-1 
22.804 0.555 0.613941 0.964764 1.000000,-1 
26.000 0.437 0.884615 0.923077 8.000000,-1 
16.492 0.557 0.606339 0.970143 9.000000,-1 
4.000 0.845 1.750000 0.750000 3.000000,1
0.000 0.979 0.000000 1.000000 1.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
2.828 0.928 1.060660 0.707107 0.000000,1
6.000 0.780 1.000000 0.666667 4.000000,1
5.099 0.741 0.980581 2.353394 12.000000,1 
15.264 0.462 0.786146 1.113707 17.000000,-1 
17.493 0.500 0.571662 0.857493 3.000000,-1 
11.705 0.641 0.427179 0.939793 3.000000,-1 
15.264 0.440 0.720634 0.851658 9.000000,-1
3.162 0.843 0.632456 1.581139 5.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.987 1.000000 0.000000 0.000000,1
2.236 0.847 2.236068 0.447214 0.000000,1
7.071 0.665 1.131371 0.565685 4.000000,1 
14.000 0.415 1.500000 0.285714 4.000000,1
13.342 0.423 1.499063 0.299813 4.000000,1
12.042 0.459 1.577864 0.083045 1.000000,1
1.000 0.975 0.000000 1.000000 1.000000,1
0.000 0.932 2.000000 0.000000 0.000000,1
1.000 0.941 1.000000 1.000000 1.000000,1
9.000 0.661 1.888889 0.444444 4.000000,1
44.553 0.455 0.202005 0.987580 10.000000,1
47.011 0.602 0.021272 0.999774 10.000000,1
2.236 0.962 0.447214 0.894427 0.000000,1
14.318 0.632 1.257175 0.419058 3.000000,1
14.142 0.602 1.697056 0.212132 3.000000,1
12.369 0.588 1.616904 0.242536 2.000000,1
14.866 0.616 1.479880 0.336336 0.000000,1
8.485 0.606 0.942809 1.060660 9.000000,1
2.000 0.959 0.000000 1.000000 1.000000,1
1.000 0.894 2.000000 1.000000 1.000000,1
3.000 0.831 1.000000 0.000000 0.000000,1
4.123 0.793 0.970143 0.727607 3.000000,1
3.162 0.841 1.264911 0.632456 2.000000,1
2.000 0.976 0.000000 1.000000 0.000000,1
1.414 0.937 1.414214 0.707107 0.000000,1
2.000 0.918 1.000000 0.000000 0.000000,1
1.414 0.923 2.121320 0.707107 0.000000,1
3.162 0.864 0.632456 2.529822 8.000000,1 
2.828 0.878 1.060660 1.414214 4.000000,1
6.403 0.760 1.717911 0.624695 1.000000,1
9.220 0.715 1.193118 0.325396 3.000000,1 
11.045 0.639 1.901251 0.090536 0.000000,-1 
26.476 0.299 1.661857 0.188847 2.000000,-1 
23.324 0.587 0.728869 0.857493 4.000000,-1
35.511 0.308 1.070104 0.844819 6.000000,-1 
15.524 0.318 2.512211 1.095066 17.000000,-1 
4.000 0.825 1.250000 1.500000 6.000000,1
14.318 0.653 1.257175 0.209529 0.000000,1
13.601 0.668 1.176343 0.294086 0.000000,1
5.099 0.871 1.372813 0.196116 0.000000,1
15.232 0.732 0.525226 0.919145 1.000000,1 
28.160 0.687 0.106533 0.994309 2.000000,-1 
37.336 0.511 0.160701 0.990992 1.000000,-1 
9.055 0.228 1.766904 4.969419 45.000000,1
0.000 0.986 1.000000 0.000000 0.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.414 0.925 1.414214 0.707107 0.000000,1
1.414 0.943 0.707107 0.707107 1.000000,1
6.000 0.852 0.166667 1.000000 1.000000,1
14.142 0.687 0.212132 0.989949 1.000000,1
10.000 0.835 0.100000 1.000000 2.000000,1 
5.657 0.740 0.707107 0.883883 5.000000,1
20.809 0.315 1.057253 0.576683 2.000000,-1 
24.597 0.366 0.528525 0.894427 8.000000,-1 
30.265 0.364 0.165205 0.991228 17.000000,-1 
33.061 0.277 0.393218 0.998168 6.000000,-1 
19.105 0.390 0.732793 0.732793 6.000000,-1 
9.434 0.637 1.059998 0.529999 3.000000,1
0.000 0.976 0.000000 1.000000 1.000000,1
2.000 0.883 1.500000 1.000000 2.000000,1
6.403 0.774 1.093216 0.624695 1.000000,1 
18.868 0.442 0.953998 0.529999 2.000000,-1 
26.627 0.402 0.676004 0.826227 3.000000,-1 
29.732 0.310 1.210811 0.739940 8.000000,-1 
39.205 0.258 1.020289 0.790724 5.000000,-1 
24.000 0.525 0.250000 1.000000 3.000000,-1 
9.055 0.785 1.656473 0.110432 0.000000,1 
1.414 0.898 0.707107 2.121320 3.000000,1
0.000 1.000 0.000000 0.000000 0.000000,1
1.000 0.976 0.000000 1.000000 0.000000,1
4.123 0.922 0.242536 0.970143 0.000000,1
17.464 0.680 0.286299 0.973417 0.000000,1
16.125 0.681 0.434122 0.992278 1.000000,1
5.831 0.812 0.857493 0.857493 4.000000,1
22.000 0.260 1.454545 0.136364 3.000000,1
6.403 0.760 1.249390 0.624695 1.000000,1
13.038 0.473 1.533930 0.153393 2.000000,1
5.000 0.793 1.400000 0.400000 2.000000,1
5.385 0.781 1.856953 0.371391 1.000000,1
24.021 0.711 0.124892 0.999133 1.000000,1
11.045 0.560 1.267500 0.271607 3.000000,-1 
12.530 0.565 1.197130 0.478852 2.000000,-1 
24.413 0.461 0.819232 0.819232 2.000000,-1 
34.655 0.291 1.067653 0.721387 2.000000,-1 
26.627 0.511 1.089118 0.826227 1.000000,-1 
21.541 0.462 0.649934 0.928477 19.000000,-1
2.828 0.828 0.707107 1.767767 5.000000,1
4.123 0.722 1.212678 0.242536 0.000000,1
10.000 0.673 1.700000 0.000000 0.000000,1 
12.166 0.638 1.150793 0.164399 1.000000,1
5.657 0.808 1.590990 0.707107 3.000000,1
15.297 0.459 1.438185 0.261488 4.000000,1
13.000 0.550 1.384615 0.076923 1.000000,1
9.220 0.664 1.084652 0.216930 1.000000,1
13.454 0.520 0.743294 0.817624 11.000000,-1 
22.136 0.523 0.316228 0.948683 3.000000,-1 
22.825 0.382 0.700973 0.876216 1.000000,-1 
32.558 0.226 0.245718 0.982872 12.000000,-1 
31.906 -0.015 1.410388 0.846233 27.000000,-1
0.000 1.000 0.000000 0.000000 0.000000,1
2.236 0.904 1.788854 0.447214 1.000000,1
2.236 0.887 1.341641 0.894427 1.000000,1
10.000 0.811 0.100000 1.000000 2.000000,1
0.000 0.973 1.000000 0.000000 0.000000,1
6.708 0.703 0.894427 0.447214 1.000000,1 
12.806 0.520 1.015129 0.624695 4.000000,-1 
23.854 0.438 0.922288 0.838444 1.000000,-1 
37.162 0.242 0.941827 0.914918 7.000000,-1 
41.976 0.197 0.309699 0.976744 8.000000,-1 
11.662 0.609 0.943242 0.514496 5.000000,-1
1.414 0.967 0.707107 0.707107 0.000000,1
2.000 0.905 2.000000 0.500000 1.000000,1
14.866 0.639 0.672673 0.941742 1.000000,1
2.236 0.887 0.894427 0.447214 1.000000,1
13.000 0.406 1.538462 0.384615 5.000000,1
2.000 0.855 1.500000 1.000000 2.000000,1
